grunnkrets_id,year,couple_children_0_to_5_years,couple_children_18_or_above,couple_children_6_to_17_years,couple_without_children,single_parent_children_0_to_5_years,single_parent_children_18_or_above,single_parent_children_6_to_17_years,singles
15760108,2015,116,72,224,172,6,44,54,188
15050802,2015,126,72,121,266,22,36,54,384
11020209,2015,328,161,494,290,29,29,54,177
1052208,2015,181,108,286,286,16,18,54,189
2200103,2015,226,114,405,288,18,28,54,165
12210403,2015,240,50,238,200,15,32,54,136
2200104,2015,443,145,431,406,12,35,54,198
12011318,2015,292,132,394,276,9,40,54,211
1360203,2015,202,78,351,192,6,12,54,87
15170204,2015,232,82,196,248,27,40,54,246
2160603,2015,241,124,293,288,10,42,54,178
11030401,2015,420,29,166,440,14,48,54,498
14180107,2015,137,42,191,180,0,11,54,159
6250402,2015,235,107,168,174,22,16,54,175
2311105,2015,155,30,69,100,9,26,54,167
4020209,2015,128,70,189,192,25,38,54,204
11030606,2015,215,37,134,220,23,30,54,367
3010907,2015,140,32,125,260,6,27,54,462
5010512,2015,134,65,160,490,33,35,54,589
19310406,2015,200,45,124,110,21,18,54,108
2350404,2015,204,68,262,98,9,25,54,97
15290106,2015,128,71,181,154,18,12,54,173
2330416,2015,141,64,214,138,7,13,54,150
2260204,2015,281,64,232,162,16,38,54,86
3011801,2015,492,43,76,566,86,31,54,867
11200505,2015,232,43,312,80,18,15,54,82
3014404,2015,534,62,149,760,31,28,54,1079
7010405,2016,223,92,268,428,7,16,54,230
2170113,2016,216,81,246,220,9,31,54,86
11060713,2016,172,173,284,170,23,23,54,138
2130507,2016,155,37,150,132,17,29,54,148
3013922,2016,294,108,314,262,17,46,54,219
3012101,2016,281,27,58,374,34,19,54,706
1240304,2016,203,108,187,284,21,34,54,159
1061706,2016,242,87,322,340,15,24,54,194
15020303,2016,250,119,213,230,12,31,54,173
12210201,2016,445,29,252,142,30,10,54,143
16015203,2016,316,124,383,256,13,31,54,177
15040706,2016,272,68,314,170,19,19,54,114
3012601,2016,222,38,128,314,52,25,54,585
18700210,2016,129,51,171,168,19,34,54,210
12210403,2016,229,52,248,186,17,35,54,163
7090605,2016,148,73,315,204,10,42,54,165
6040509,2016,343,9,336,124,26,6,54,126
2300107,2016,258,119,348,218,19,18,54,163
3014015,2016,278,130,329,346,22,51,54,294
15050802,2016,124,70,94,252,30,32,54,383
18041013,2016,262,86,222,204,6,20,54,102
6250108,2016,203,108,414,182,21,33,54,111
3013012,2016,342,99,416,492,18,52,54,472
2380307,2016,221,67,330,144,12,11,54,60
10020109,2016,151,55,160,244,14,32,54,203
15040803,2016,314,104,337,314,18,31,54,178
3013513,2016,375,43,94,250,31,34,54,368
7041309,2016,68,35,97,128,6,27,54,282
3014512,2016,233,45,207,172,19,32,54,236
18051203,2016,190,109,210,282,14,24,54,134
17020309,2016,216,86,284,234,5,22,54,136
3013106,2016,224,106,196,370,27,35,54,403
16400110,2016,108,71,154,142,0,23,54,146
4020209,2016,118,77,171,206,18,27,54,221
15280204,2016,196,40,186,206,27,35,54,285
12430304,2016,289,88,208,276,27,38,54,221
3013908,2016,250,184,385,286,7,38,54,253
11032608,2015,333,110,311,256,30,27,55,237
9040303,2015,260,76,406,264,18,31,55,246
10011806,2015,276,191,352,306,19,43,55,221
15040402,2015,136,83,237,306,21,24,55,405
12011910,2015,193,66,228,348,21,50,55,289
18410303,2015,172,97,201,328,13,20,55,138
12011401,2015,418,121,306,278,24,49,55,186
15320202,2015,157,41,169,168,30,0,55,142
6020602,2015,177,37,132,198,24,19,55,285
16011105,2015,114,53,39,350,14,33,55,527
2201205,2015,220,47,147,76,18,27,55,170
8060602,2015,63,32,118,84,12,29,55,109
14160107,2015,94,39,94,96,9,26,55,71
11032304,2015,265,138,435,216,9,28,55,152
2350204,2015,187,73,205,228,17,36,55,157
9062202,2015,222,73,215,170,17,13,55,138
16480103,2015,206,61,174,266,33,17,55,328
11060914,2015,188,36,149,136,11,20,55,103
10010703,2015,124,75,143,186,16,44,55,310
12460406,2015,108,124,297,178,22,21,55,103
11200204,2015,209,138,205,228,43,18,55,179
2200203,2015,229,150,398,314,16,27,55,223
6020817,2015,165,38,109,86,13,28,55,155
17030403,2015,116,30,149,140,17,14,55,137
10010303,2015,165,92,237,168,20,22,55,139
9065411,2015,133,68,236,130,15,27,55,140
7010405,2015,227,113,253,412,9,19,55,228
7200103,2015,230,108,326,258,17,30,55,132
15040706,2015,309,50,288,170,15,25,55,107
17110106,2015,211,116,210,220,22,34,55,220
17560202,2015,142,62,222,314,18,29,55,263
11270101,2015,363,216,472,372,23,29,55,223
12010922,2015,126,50,166,248,21,44,55,306
6190103,2015,235,112,245,306,28,36,55,235
14220108,2015,143,82,269,254,20,42,55,194
19310405,2016,249,81,285,152,18,29,55,111
2350207,2016,156,40,128,628,26,42,55,740
10010701,2016,131,56,110,188,27,22,55,265
6240405,2016,227,72,221,254,22,49,55,224
10020201,2016,161,60,208,274,13,16,55,168
12010917,2016,263,98,232,222,10,39,55,125
1360313,2016,152,71,228,136,18,9,55,136
2130107,2016,119,53,231,132,15,26,55,84
2300307,2016,106,46,151,104,42,35,55,152
20110107,2016,98,40,87,72,23,32,55,115
2370302,2016,232,61,245,256,27,16,55,139
10010904,2016,87,35,116,78,12,28,55,109
2200203,2016,257,136,368,296,11,25,55,235
20030301,2016,127,49,146,130,21,31,55,141
6020811,2016,294,110,256,254,46,36,55,180
7040109,2016,160,129,150,288,47,30,55,216
16340301,2016,187,92,200,234,5,22,55,221
6040508,2016,104,112,374,114,12,26,55,73
16015302,2016,186,152,258,396,21,33,55,259
11060806,2016,70,38,79,104,18,0,55,108
1240503,2016,156,29,189,158,21,27,55,118
14160107,2016,93,50,84,96,13,20,55,83
3013815,2016,286,74,299,266,35,41,55,379
3013010,2016,340,157,592,338,7,43,55,294
4030103,2016,144,129,124,230,11,44,55,191
8060307,2016,104,46,112,112,0,18,55,107
11020608,2016,423,96,435,358,31,27,55,214
2170201,2016,360,43,247,284,22,27,55,184
12011902,2015,222,111,356,296,10,30,56,183
10010403,2015,189,61,114,128,11,27,56,186
3011001,2015,181,22,71,254,47,27,56,527
12210402,2015,245,119,399,286,11,30,56,160
3015602,2015,345,131,368,354,19,35,56,370
16340301,2015,181,83,196,234,17,35,56,206
18650201,2015,75,53,121,114,9,12,56,121
19020214,2015,143,47,189,122,23,17,56,174
6040401,2015,169,68,169,216,16,25,56,167
7061111,2015,102,73,151,146,14,18,56,111
2130209,2015,127,75,236,124,7,22,56,80
10011802,2015,215,75,183,194,10,24,56,86
11020502,2015,367,40,153,232,30,31,56,195
11300109,2015,290,87,258,298,17,12,56,212
2260402,2015,245,52,208,134,12,28,56,148
12460106,2015,302,91,350,208,42,30,56,174
3010504,2015,217,66,94,424,32,50,56,643
10180104,2015,143,43,108,90,26,18,56,86
12560206,2015,277,108,419,368,20,32,56,257
1040901,2015,170,46,220,218,18,23,56,141
18700204,2015,154,19,146,102,17,26,56,111
14160105,2015,100,45,85,150,12,17,56,161
1040201,2015,160,47,104,110,39,28,56,275
17030413,2015,167,54,171,184,21,16,56,129
20300208,2015,111,71,184,150,42,18,56,155
12012011,2015,209,69,207,286,15,51,56,363
17190604,2015,237,87,242,242,10,23,56,162
1250107,2015,138,42,156,154,23,29,56,118
4120409,2015,161,58,246,164,10,20,56,87
12012005,2015,142,57,131,204,20,21,56,259
12630307,2016,299,112,268,336,23,35,56,293
1270105,2016,207,83,218,266,30,19,56,195
10010703,2016,143,56,135,188,29,36,56,314
18040503,2016,84,37,131,78,0,12,56,65
19020511,2016,213,64,236,184,12,33,56,205
12011919,2016,303,151,334,284,8,32,56,164
12350605,2016,181,69,138,218,13,36,56,214
18600303,2016,196,69,195,206,25,26,56,135
5380103,2016,189,123,258,352,34,40,56,217
19021309,2016,104,71,118,132,17,31,56,116
14010314,2016,229,108,261,190,27,36,56,193
19220104,2016,191,73,278,206,18,20,56,207
7061002,2016,139,26,89,160,17,19,56,125
15040506,2016,197,71,203,248,34,28,56,169
7220505,2016,125,62,129,250,25,26,56,159
7040602,2016,245,68,206,162,23,29,56,134
1052205,2016,99,36,91,106,13,15,56,121
12470601,2016,349,155,340,266,11,21,56,149
1061501,2016,110,33,107,76,15,19,56,60
3013819,2016,355,162,348,198,30,58,56,274
4230305,2016,37,43,73,158,18,13,56,112
3013921,2016,246,114,200,210,0,52,56,247
6050105,2016,134,67,131,174,12,6,56,144
3012705,2016,209,10,110,176,20,14,56,213
2300303,2016,317,125,378,322,28,21,56,134
11060403,2016,93,67,97,308,16,29,56,348
12010906,2016,201,55,196,166,12,30,56,208
11032304,2016,258,173,395,208,10,33,56,144
1040410,2016,82,27,77,44,10,21,56,25
2191515,2016,174,53,69,390,26,34,56,530
3013607,2016,156,59,191,252,18,21,56,269
3015003,2016,406,177,418,444,6,36,56,369
6021026,2016,69,62,98,94,0,11,56,54
2192211,2016,240,65,437,96,13,18,56,141
17030413,2016,171,54,147,198,17,21,56,125
1061707,2016,121,57,190,148,7,17,56,109
6021026,2015,51,61,107,102,16,10,57,46
18450204,2015,157,62,237,216,17,13,57,129
4270304,2015,238,78,304,326,20,47,57,155
11060715,2015,303,46,220,148,39,18,57,163
19020211,2015,284,58,334,260,25,31,57,297
3012201,2015,302,11,75,466,17,22,57,821
8061809,2015,220,76,372,282,30,36,57,165
2350207,2015,150,25,80,644,38,32,57,696
3013815,2015,327,84,258,262,38,45,57,374
11210202,2015,537,59,591,172,45,18,57,150
16630502,2015,244,60,360,74,12,11,57,33
2300504,2015,285,122,343,210,10,26,57,78
12011704,2015,283,117,351,340,8,49,57,180
6270305,2015,179,49,176,140,18,18,57,128
11030402,2015,255,66,114,272,31,41,57,522
8190205,2015,104,77,191,204,36,31,57,185
1061705,2015,165,65,167,208,31,34,57,253
12630104,2015,283,72,293,266,24,40,57,230
6240205,2015,225,104,254,250,30,51,57,150
6250205,2015,140,98,227,124,20,16,57,120
11060211,2015,67,43,111,116,6,15,57,119
17030407,2015,103,45,179,106,8,18,57,120
5320305,2015,200,52,235,274,7,27,57,116
12011203,2015,306,75,228,156,9,12,57,134
11020609,2015,293,98,217,418,40,27,57,300
3014006,2015,149,64,141,132,23,43,57,180
15020507,2015,499,54,226,226,30,15,57,146
3013908,2015,283,140,378,304,13,38,57,244
16016203,2015,270,71,271,208,0,14,57,104
12011826,2015,154,62,106,224,12,25,57,254
16017518,2015,137,39,94,108,14,26,57,119
1066103,2015,140,65,163,138,32,29,57,140
7060603,2015,244,56,263,206,14,28,57,116
10010706,2015,91,13,56,88,29,34,57,158
17190103,2015,216,61,221,342,12,30,57,229
8260305,2016,58,27,120,100,0,8,57,155
2201502,2016,191,107,225,186,12,32,57,143
17140308,2016,265,71,320,196,16,9,57,127
3013910,2016,265,158,487,292,26,38,57,279
1010405,2016,167,70,224,226,16,21,57,184
11030709,2016,323,93,157,200,18,42,57,333
12010922,2016,118,45,169,250,18,42,57,312
17190701,2016,106,38,34,476,19,18,57,541
10010102,2016,218,164,333,272,8,27,57,157
8060602,2016,59,29,119,92,17,30,57,105
3014017,2016,275,34,91,224,34,39,57,390
1051305,2016,171,88,241,192,16,15,57,154
6180101,2016,174,62,165,206,13,25,57,264
11032705,2016,173,77,130,120,35,33,57,123
2210303,2016,157,59,174,276,22,31,57,242
16630105,2016,109,48,95,114,10,21,57,102
3013816,2016,230,97,204,284,16,45,57,224
8150403,2016,92,60,164,208,20,20,57,165
2350104,2016,224,67,293,220,28,28,57,157
6050403,2016,161,109,211,328,18,47,57,182
12010226,2016,214,68,204,258,19,40,57,269
11490605,2016,151,60,228,210,21,33,57,187
12010708,2016,162,66,294,150,13,15,57,173
6250202,2016,189,66,226,186,11,31,57,142
1250503,2016,114,48,127,112,15,10,57,116
3011208,2016,208,37,108,244,36,26,57,418
11032513,2016,266,117,285,212,14,31,57,148
6190103,2016,221,103,257,306,26,19,57,244
12010801,2016,305,134,303,318,22,54,57,339
2300501,2016,234,68,355,236,0,31,57,98
16380206,2016,138,40,123,204,10,38,57,217
3010911,2016,227,31,83,332,10,47,57,483
11031701,2016,482,202,471,370,22,53,57,270
19021206,2016,88,57,58,188,19,52,57,231
2380307,2015,236,69,344,128,10,11,58,51
18660204,2015,110,30,146,160,20,21,58,154
18240407,2015,152,26,130,178,5,14,58,76
10011108,2015,215,51,182,218,0,18,58,116
16630105,2015,93,55,89,116,19,20,58,94
6050403,2015,175,108,206,334,19,54,58,190
11460104,2015,359,58,297,226,26,18,58,146
3011208,2015,168,21,132,210,33,25,58,440
5290105,2015,113,62,176,236,39,22,58,196
6050206,2015,198,74,289,318,20,55,58,362
5290112,2015,62,39,83,178,8,18,58,121
20120501,2015,341,128,353,202,32,49,58,193
16017507,2015,233,80,219,216,13,40,58,174
16011113,2015,188,34,169,114,0,25,58,132
5010202,2015,217,82,240,280,0,32,58,112
1052206,2015,114,27,196,110,19,23,58,111
6021016,2015,91,28,106,86,12,22,58,43
4030204,2015,153,80,306,186,18,20,58,195
16270104,2015,105,16,103,216,14,43,58,227
2310417,2015,178,31,102,90,29,30,58,76
2350101,2015,287,42,130,96,7,10,58,86
1052404,2015,178,75,172,202,19,14,58,154
8060402,2015,34,14,52,94,17,43,58,213
12350605,2015,179,69,131,208,12,32,58,214
3014015,2015,281,128,337,338,28,39,58,301
19030403,2015,116,68,180,150,18,35,58,134
6230202,2015,195,51,229,260,15,38,58,171
9190112,2016,256,50,156,148,30,20,58,64
6240203,2016,164,72,138,240,16,38,58,187
15170204,2016,228,93,192,248,32,39,58,281
11060911,2016,377,44,440,196,38,17,58,199
12011318,2016,253,129,400,318,0,36,58,227
2201205,2016,206,65,139,76,29,26,58,149
8190205,2016,86,78,183,204,25,30,58,194
20120504,2016,117,84,130,162,19,34,58,194
16017411,2016,250,76,216,188,5,41,58,146
4020215,2016,42,33,53,62,25,27,58,113
2300206,2016,72,42,63,78,16,23,58,104
12011104,2016,221,112,273,270,4,33,58,245
11220105,2016,315,181,283,308,18,33,58,127
18650201,2016,89,31,140,120,0,15,58,119
1065103,2016,169,66,244,302,26,37,58,217
15160107,2016,180,62,264,168,0,5,58,112
7010705,2016,159,53,113,488,46,36,58,556
1250107,2016,98,37,154,158,27,32,58,132
9062202,2016,203,64,209,182,17,17,58,147
4030204,2016,145,87,295,188,10,24,58,192
15020507,2016,493,70,288,242,30,10,58,172
11600602,2016,158,82,189,178,33,19,58,231
19020211,2016,296,62,349,254,21,25,58,286
16016201,2016,228,124,349,256,14,14,58,169
17560202,2016,155,50,217,334,13,28,58,268
10170304,2016,63,38,141,264,22,19,58,238
2160210,2016,97,41,88,34,6,17,58,43
12010903,2016,228,89,370,164,17,16,58,121
19310303,2016,169,45,224,174,20,32,58,167
2310415,2015,145,27,121,96,13,17,59,82
15350205,2015,148,94,216,250,33,34,59,300
6270107,2015,266,112,315,232,10,28,59,125
9061102,2015,311,110,291,192,28,17,59,150
2330501,2015,137,87,362,150,16,33,59,154
1063106,2015,55,25,37,242,24,25,59,294
12010215,2015,103,6,47,92,10,19,59,182
3013819,2015,373,139,323,206,45,55,59,275
4190106,2015,131,64,164,190,11,35,59,201
18051203,2015,195,108,182,286,11,29,59,121
10290112,2015,183,54,183,298,36,30,59,282
8060604,2015,152,61,168,168,28,19,59,133
16017411,2015,259,67,221,194,8,30,59,146
8260305,2015,58,30,115,96,11,14,59,151
2270103,2015,197,83,213,322,15,47,59,314
3014115,2015,185,60,171,124,28,20,59,341
11270301,2015,255,104,466,242,35,21,59,160
10180102,2015,162,88,298,148,27,22,59,132
1052406,2016,200,103,180,250,7,35,59,147
11032514,2016,256,14,220,174,14,16,59,154
11020208,2016,400,120,364,332,23,21,59,435
2280204,2016,301,98,260,236,12,22,59,154
19020216,2016,230,41,204,234,20,30,59,341
6270202,2016,143,43,126,126,13,0,59,93
6250406,2016,237,72,312,206,7,38,59,139
11020214,2016,208,22,367,94,10,11,59,129
2330416,2016,122,66,216,136,0,18,59,147
17190103,2016,223,61,208,348,21,29,59,217
4120409,2016,154,82,215,172,13,12,59,90
3011403,2016,214,9,77,358,43,29,59,547
15350204,2016,190,71,224,240,19,38,59,174
11032102,2016,366,167,312,494,13,26,59,398
10170307,2016,341,93,379,212,34,54,59,164
1010203,2016,125,54,170,194,18,28,59,117
7140106,2016,149,67,219,262,34,15,59,191
14320304,2016,143,145,377,204,12,31,59,160
3014411,2016,262,49,251,256,28,40,59,364
3013911,2016,296,156,427,286,23,42,59,215
19030305,2016,206,66,366,268,20,46,59,218
1010203,2015,134,44,174,206,13,19,60,112
17030416,2015,205,53,170,102,21,4,60,56
8170207,2015,243,71,248,270,47,39,60,294
7091403,2015,245,74,256,302,30,25,60,209
12430308,2015,382,95,378,268,50,29,60,206
4120127,2015,132,44,173,102,10,26,60,70
6250406,2015,245,60,294,202,17,39,60,133
6270202,2015,112,37,101,120,14,0,60,89
3015303,2015,444,54,333,288,19,34,60,348
12011310,2015,250,112,402,190,9,33,60,156
3013922,2015,261,98,314,260,14,38,60,207
3014805,2015,339,51,302,322,16,44,60,405
3014508,2015,282,108,337,266,13,28,60,286
11020611,2015,268,50,412,114,10,15,60,109
3012306,2015,200,13,27,330,40,16,60,573
2260108,2015,246,58,226,206,7,28,60,113
2201207,2015,129,21,37,60,16,28,60,158
2280103,2015,118,22,78,92,26,46,60,242
3015401,2015,348,67,159,542,26,37,60,542
3012506,2015,333,46,116,292,41,36,60,659
3014702,2016,392,114,385,410,18,29,60,290
10010408,2016,133,31,86,76,25,24,60,131
1061901,2016,112,84,169,130,33,22,60,151
12011921,2016,177,94,246,210,0,34,60,156
12470403,2016,307,105,353,352,12,24,60,187
3012008,2016,105,9,41,174,36,17,60,446
16530205,2016,390,151,321,218,41,31,60,128
12010812,2016,186,73,188,140,11,21,60,170
9065411,2016,117,77,218,136,19,29,60,142
12011401,2016,434,97,302,282,17,50,60,182
11031210,2016,274,146,303,250,33,52,60,245
7220301,2016,249,103,421,360,18,35,60,184
11020607,2016,226,118,210,228,13,34,60,159
20200202,2016,138,64,192,194,22,44,60,260
5020707,2016,99,23,95,140,13,29,60,103
16570303,2016,382,101,364,234,16,28,60,117
3014416,2016,277,86,200,252,0,30,60,253
7060414,2016,137,39,108,144,24,42,60,131
6260804,2016,327,110,446,144,15,21,60,95
6050206,2016,212,79,282,294,16,56,60,367
12440204,2016,416,167,378,276,49,57,60,241
2300305,2015,146,37,99,304,19,55,61,528
7220301,2015,229,126,436,350,5,25,61,186
1230107,2015,116,40,115,164,15,12,61,88
2140230,2015,152,92,180,126,8,28,61,111
6050505,2015,185,57,151,336,20,33,61,288
2201505,2015,158,46,115,196,18,14,61,226
5290203,2015,157,92,224,248,11,34,61,313
18410306,2015,102,54,142,170,24,17,61,258
19021207,2015,100,88,191,146,11,44,61,133
3013718,2015,289,117,323,196,16,25,61,192
10010701,2015,109,51,117,196,28,12,61,281
6050805,2015,235,79,236,278,8,17,61,155
2110213,2015,177,46,229,212,13,34,61,120
16017412,2015,265,68,203,170,11,43,61,89
10011201,2015,362,66,350,208,11,14,61,142
7090606,2015,89,34,119,178,10,28,61,158
2330502,2015,169,97,269,186,22,28,61,181
3012401,2015,332,28,85,420,97,37,61,798
16015226,2015,195,99,314,150,19,16,61,101
2210303,2015,160,77,155,248,33,24,61,222
3013821,2015,218,81,131,170,25,42,61,167
3014512,2015,252,34,178,178,18,42,61,224
18130301,2015,197,44,185,212,38,18,61,171
9190118,2015,263,28,166,134,16,20,61,123
7220202,2015,210,56,227,208,30,27,61,224
2110214,2015,78,46,147,126,8,21,61,49
3014416,2015,249,83,215,262,8,27,61,267
10010905,2015,245,60,179,194,29,42,61,294
4150202,2015,161,40,135,206,19,28,61,151
11032004,2015,201,107,214,340,10,14,61,366
7061108,2015,139,67,192,232,18,30,61,179
11030907,2015,333,51,204,314,19,25,61,447
20200201,2016,94,46,116,150,24,23,61,179
11032603,2016,488,165,544,356,25,29,61,246
11220108,2016,319,140,359,114,24,25,61,75
3013703,2016,317,67,163,386,21,42,61,643
10180102,2016,140,84,325,146,16,23,61,137
1240402,2016,175,38,196,160,9,20,61,102
5330304,2016,262,125,374,364,27,50,61,197
16270104,2016,138,27,86,214,13,29,61,263
16017206,2016,218,88,188,180,8,42,61,169
15040402,2016,118,84,234,308,21,25,61,364
19030310,2016,314,96,265,238,30,35,61,196
12011704,2016,302,117,347,328,11,38,61,171
2310415,2016,157,26,96,102,26,14,61,80
1063106,2016,43,31,35,240,10,29,61,293
11030401,2016,460,61,168,436,33,45,61,557
18660206,2016,98,42,141,162,45,18,61,144
19021207,2016,101,84,175,156,6,48,61,131
11020611,2016,240,64,410,110,9,13,61,110
3015405,2016,460,144,416,358,47,45,61,313
3013012,2015,314,121,381,472,30,47,62,473
16380206,2015,142,40,134,218,15,25,62,207
15020502,2015,254,114,317,240,26,13,62,95
6260804,2015,338,88,432,148,9,18,62,104
6040508,2015,106,111,390,106,11,21,62,79
12590101,2015,222,79,247,156,8,18,62,62
3012008,2015,98,6,52,164,28,19,62,441
2260310,2015,427,101,423,210,17,39,62,153
3013101,2015,218,104,362,548,28,47,62,366
17140204,2015,395,63,291,138,28,24,62,69
12010917,2015,244,110,239,226,12,26,62,130
5010506,2015,118,55,150,206,15,22,62,118
17190108,2015,121,74,104,174,9,19,62,146
12010228,2015,218,57,191,154,29,35,62,280
19030310,2015,298,100,264,244,23,30,62,202
16400112,2015,127,9,103,98,12,18,62,86
12010812,2015,181,77,199,154,10,23,62,171
2130405,2015,289,26,180,116,13,14,62,47
16017511,2015,313,137,329,260,13,23,62,110
7060413,2015,136,46,110,196,7,30,62,272
6250202,2015,186,79,210,180,6,38,62,148
2170113,2015,223,118,247,202,8,24,62,84
4120407,2015,172,76,264,286,14,31,62,228
7010305,2015,398,182,447,308,15,40,62,149
15040101,2015,119,68,113,146,20,27,62,212
11031740,2015,282,38,271,104,21,16,62,90
1061501,2015,76,33,107,72,22,23,62,63
3013718,2016,292,137,276,202,24,32,62,187
12011815,2016,185,37,97,186,13,50,62,317
1040601,2016,187,106,251,194,10,30,62,107
12470302,2016,223,84,285,278,26,40,62,241
2260310,2016,454,105,452,192,9,28,62,136
1052206,2016,111,38,212,112,25,19,62,107
6240205,2016,198,124,266,246,28,40,62,158
2170207,2016,193,70,198,154,12,51,62,155
2380205,2016,172,141,366,224,28,28,62,197
2110208,2016,85,29,68,78,0,16,62,56
2310907,2016,170,105,273,182,20,31,62,172
11460104,2016,348,57,342,218,28,13,62,146
3013909,2016,222,171,324,388,21,55,62,324
3014706,2016,270,92,466,242,14,29,62,248
11020703,2016,237,204,435,416,30,33,62,388
11031207,2016,321,101,328,300,45,35,62,234
10180104,2016,146,45,96,104,7,13,62,94
11200204,2016,217,122,203,238,26,16,62,193
19021402,2016,302,147,322,216,27,47,62,248
17210202,2016,166,85,166,558,25,36,62,555
8140204,2016,189,92,208,232,26,31,62,145
2130107,2015,134,48,194,150,16,24,63,86
16015302,2015,173,119,303,394,20,29,63,260
7020307,2015,142,48,167,234,17,36,63,209
1051306,2015,174,67,231,248,13,31,63,227
3013911,2015,308,143,407,286,9,38,63,233
2310907,2015,184,112,244,182,19,37,63,168
6240405,2015,202,101,204,254,26,44,63,203
7060414,2015,130,38,109,126,19,27,63,143
3013417,2015,340,96,266,214,23,43,63,338
12011606,2015,397,155,347,400,20,76,63,211
11032302,2015,203,82,239,224,26,25,63,145
16017207,2015,177,46,145,156,9,19,63,137
10010508,2015,206,9,278,74,12,4,63,64
11240401,2015,332,121,251,182,22,26,63,151
16570303,2015,358,106,348,218,12,25,63,106
3015403,2015,491,115,396,378,22,44,63,304
19030305,2015,227,62,321,276,25,54,63,220
3013106,2015,215,93,196,368,27,35,63,421
2130303,2015,146,31,165,164,30,23,63,193
9040113,2015,251,72,263,198,11,42,63,122
10010302,2016,296,114,309,294,42,29,63,186
12012013,2016,413,137,463,380,23,63,63,275
7010603,2016,94,97,153,198,19,38,63,190
2310411,2016,143,16,154,110,9,14,63,97
20300208,2016,108,55,192,152,29,29,63,168
7091605,2016,175,112,320,320,11,22,63,161
2191708,2016,124,45,168,60,13,30,63,165
2130405,2016,308,33,194,106,9,20,63,49
2170106,2016,87,24,78,210,7,19,63,183
7040601,2016,279,116,286,352,9,33,63,189
15050504,2016,53,71,158,172,11,22,63,129
1064302,2016,140,86,325,134,19,23,63,117
3013402,2016,227,24,99,274,37,68,63,502
10011201,2016,318,74,359,212,10,16,63,157
2350210,2016,256,89,406,210,26,31,63,148
4260104,2016,131,65,230,366,45,19,63,266
7010606,2016,72,43,120,152,4,28,63,145
14220108,2016,131,76,252,274,21,57,63,211
11031802,2016,294,192,366,290,15,28,63,207
3015603,2016,333,106,511,354,25,31,63,319
16017412,2016,251,60,188,172,10,35,63,100
4150201,2016,160,92,189,276,27,41,63,302
7091403,2016,231,77,286,304,20,28,63,226
16380102,2016,132,59,93,154,21,30,63,164
3012406,2016,312,27,99,462,27,42,63,799
1240404,2016,142,61,121,170,27,54,63,150
1065104,2016,201,76,133,288,18,26,63,258
11020609,2016,294,104,233,394,25,32,63,317
10010403,2016,173,55,145,148,0,27,63,182
19030205,2015,271,79,280,252,26,28,64,122
5020707,2015,86,23,103,150,7,24,64,103
7220505,2015,149,76,98,234,14,28,64,156
16015203,2015,334,123,381,248,15,29,64,183
10011704,2015,316,122,298,330,22,53,64,187
6040608,2015,160,21,134,102,16,11,64,127
20200202,2015,128,74,186,178,25,41,64,264
6260204,2015,199,90,299,170,10,20,64,85
7010704,2015,170,69,188,310,22,29,64,273
7040109,2015,142,126,161,266,57,37,64,201
12010418,2015,451,37,161,262,72,20,64,236
11220101,2015,369,110,288,294,38,32,64,318
2350107,2015,197,48,189,274,18,21,64,243
3013703,2015,264,70,159,398,22,39,64,645
3013009,2015,452,144,458,264,14,28,64,219
11020214,2015,261,21,306,110,11,11,64,131
11032703,2015,338,123,466,392,26,44,64,262
16012219,2015,217,24,174,224,27,44,64,318
1010405,2015,150,71,214,222,19,27,64,183
15040506,2015,192,89,197,240,33,22,64,172
6240307,2015,177,56,258,216,30,34,64,190
8060502,2016,210,83,261,202,25,21,64,142
2350204,2016,178,95,226,222,12,30,64,165
14010316,2016,238,75,346,232,31,34,64,145
4150202,2016,152,36,162,210,22,27,64,148
12470501,2016,550,61,236,264,31,38,64,153
2170304,2016,111,104,269,198,19,29,64,143
2201207,2016,123,18,50,66,16,26,64,156
3011801,2016,509,49,71,588,104,32,64,853
4120127,2016,122,43,176,116,16,31,64,73
15190407,2016,248,57,283,270,5,19,64,199
11240401,2016,314,124,239,184,40,24,64,154
11270101,2016,379,181,504,408,27,44,64,238
7200103,2016,240,130,301,236,9,24,64,138
10010702,2016,180,95,175,242,17,51,64,299
6240406,2016,134,56,81,214,13,13,64,305
20250201,2016,90,48,151,138,18,21,64,198
11020502,2016,361,38,178,208,26,29,64,207
15040307,2016,130,32,115,98,14,25,64,134
12011312,2016,240,62,171,138,13,23,64,167
17140204,2016,405,60,302,140,31,30,64,84
3011104,2016,144,21,76,270,11,22,64,467
1052208,2016,180,116,266,276,7,23,64,184
2110209,2016,180,45,166,104,11,19,64,67
2201505,2016,140,14,133,208,26,16,64,224
16530108,2016,144,36,178,64,9,19,64,41
2110209,2015,161,44,197,98,0,23,65,70
6240203,2015,173,73,131,228,23,33,65,193
10011401,2015,622,45,218,234,25,18,65,145
17020309,2015,229,104,275,214,6,30,65,133
11490605,2015,178,64,209,206,18,24,65,186
19021206,2015,77,56,56,200,17,46,65,236
11020608,2015,428,69,447,364,16,18,65,203
2310411,2015,150,16,145,102,11,15,65,107
19021405,2015,288,90,294,242,16,19,65,185
3013402,2015,193,24,106,278,35,49,65,505
6250301,2015,218,98,238,220,24,26,65,169
2350104,2015,234,84,257,216,16,25,65,154
